x;y
2.519999999999928;-1.396086146767729
2.529999999999928;-1.425999612032623
2.5399999999999276;-1.4567788810605053
2.5499999999999274;-1.48846853989338
2.5599999999999272;-1.5211162283322381
2.569999999999927;-1.5547729074932248
2.579999999999927;-1.5894931559654661
2.5899999999999266;-1.625335498203351
2.5999999999999264;-1.662362769323105
2.609999999999926;-1.7006425211014928
2.619999999999926;-1.7397520648015514
2.6299999999999257;-1.7807137415574321
2.6399999999999255;-1.8231589139475057
2.6499999999999253;-1.8671785687596463
2.659999999999925;-1.9128712184010588
2.669999999999925;-1.9603436972171089
2.6799999999999247;-2.0097120610758186
2.6899999999999245;-2.061102606187578
2.6999999999999242;-2.114653026015603
2.709999999999924;-2.17051372861922
2.719999999999924;-2.228849341000961
2.7299999999999236;-2.28984043217962
2.7399999999999234;-2.353685493014068
2.749999999999923;-2.4206032185497555
2.759999999999923;-2.490835148229361
2.7699999999999227;-2.5646487311891177
2.7799999999999225;-2.6423408986916126
2.7899999999999223;-2.7243385738974704
2.799999999999922;-2.8108154441309985
2.809999999999922;-2.9022843375277447
2.8199999999999217;-2.999210041466738
2.8299999999999215;-3.102116788848875
2.8399999999999213;-3.211598078948477
2.849999999999921;-3.3283285117255756
2.859999999999921;-3.4530781342359735
2.8699999999999206;-3.5867299440815406
2.8799999999999204;-3.730301391281219
2.88999999999992;-3.884970986355578
2.89999999999992;-4.052111487641512
2.9099999999999198;-4.233331647360464
2.9199999999999195;-4.4305292072064955
2.9299999999999193;-4.645958846476225
2.939999999999919;-4.882320247565663
2.949999999999919;-5.142873588352198
2.9599999999999187;-5.431592972431816
2.9699999999999185;-5.753373178456943
2.9799999999999183;-6.114312674906618
2.989999999999918;-6.522107871813032
2.999999999999918;-6.986613192764056
3.0099999999999176;-7.520654467944783
3.0199999999999174;-8.141240220094781
3.029999999999917;-8.871418080416541
3.039999999999917;-9.743216245481404
3.0499999999999168;-10.802489713059371
3.0599999999999166;-12.117284440922692
3.0699999999999164;-13.793108794690887
3.079999999999916;-16.002829302351635
3.089999999999916;-19.05063236820178
3.0999999999999157;-23.525956613596968
3.1099999999999155;-30.740258547152475
3.1199999999999153;-44.32051477465324
3.129999999999915;-79.35781309886444
3.139999999999915;-100.0
3.1499999999999146;100.0
3.1599999999999144;51.574966214996884
3.169999999999914;34.06588113576159
3.179999999999914;25.427303631464454
3.189999999999914;20.27988071067417
3.1999999999999136;16.862470165761124
3.2099999999999134;14.427978016797882
3.219999999999913;12.605349619864375
3.229999999999913;11.189420813291894
3.2399999999999127;10.057530520256917
3.2499999999999125;9.131837699255204
3.2599999999999123;8.360563443767266
3.269999999999912;7.707926031128789
3.279999999999912;7.148405921349986
3.2899999999999117;6.663312894352803
3.2999999999999114;6.238644791136112
3.3099999999999112;5.863704357925495
3.319999999999911;5.530178504442005
3.329999999999911;5.231509136420673
3.3399999999999106;4.962453240113163
3.3499999999999104;4.718768975091667
3.35999999999991;4.496987584936571
3.36999999999991;4.294244946968709
3.3799999999999097;4.108155327788727
3.3899999999999095;3.9367155018795637
3.3999999999999093;3.7782310418954133
3.409999999999909;3.6312590211113194
3.419999999999909;3.4945630172084368
3.4299999999999087;3.367077442667815
3.4399999999999085;3.247879021710849
3.4499999999999083;3.1361637972849676
3.459999999999908;3.0311617901278254
3.469999999999908;2.9323948502724897
3.4799999999999076;2.8392440580598586
3.4899999999999074;2.751226716972833
3.499999999999907;2.6679138257552157
3.509999999999907;2.5889228117277407
3.5199999999999068;2.513911413072309
3.5299999999999065;2.4425725035784978
3.5399999999999063;2.374629694702423
3.549999999999906;2.3098335820542464
3.559999999999906;2.2479585287736725
3.5699999999999057;2.1887998982850845
3.5799999999999055;2.132171664853812
3.5899999999999053;2.0779043431049815
3.599999999999905;2.025843187911176
3.609999999999905;1.9758466243355455
3.6199999999999046;1.9277848740434864
3.6299999999999044;1.8815387500854504
3.639999999999904;1.836998596453791
3.649999999999904;1.794063352521932
3.6599999999999038;1.7526397255375488
3.6699999999999036;1.7131073951332187
3.6799999999999033;1.6744146709742218
3.689999999999903;1.6369969447249793
3.699999999999903;1.6007850767621343
3.7099999999999027;1.5657147823623718
3.7199999999999025;1.5317262115186292
3.7299999999999023;1.4987635716291223
3.739999999999902;1.4667747880401523
3.749999999999902;1.435711198084174
3.7599999999999016;1.4055272748187875
3.7699999999999014;1.376180377155752
3.779999999999901;1.3476305234842128
3.789999999999901;1.3198401862499645
3.799999999999901;1.2927741052610886
3.8099999999999006;1.266399117757373
3.8199999999999004;1.240684003512532
3.8299999999999;1.2155993434394532
3.8399999999999;1.1911173903441277
3.8499999999998997;1.1672119506268643
3.8599999999998995;1.1438582758633293
3.8699999999998993;1.1210329633151928
3.879999999999899;1.0987138645232153
3.889999999999899;1.0768800012261783
3.8999999999998987;1.0555114879289396
3.9099999999998984;1.034589460513358
3.9199999999998982;1.0140960103481877
3.929999999999898;0.994014123409246
3.939999999999898;0.9743276239701589
3.9499999999998976;0.9550211224674963
3.9599999999998974;0.9360799671828647
3.969999999999897;0.9174901994190761
3.979999999999897;0.8992385118782661
3.9899999999998967;0.8813122099774678
3.9999999999998965;0.8636991758617387
4.009999999999897;0.8463878348970724
4.0199999999998965;0.8293671244451603
4.029999999999896;0.812626464739878
4.039999999999896;0.796155731701435
4.049999999999896;0.7799452315385403
4.059999999999896;0.763998235868955
4.0699999999998955;0.7482793519895702
4.079999999999895;0.7327941059531649
4.089999999999895;0.71753429057941
4.099999999999895;0.7024920253405715
4.109999999999895;0.6876597391313898
4.119999999999894;0.6730301540869201
4.129999999999894;0.6585962703737841
4.139999999999894;0.644351351886217
4.149999999999894;0.6302889127837574
4.159999999999894;0.616402704812364
4.169999999999893;0.6026867053552591
4.179999999999893;0.5891351061639383
4.189999999999893;0.5757423027235398
4.199999999999893;0.5625028842102321
4.2099999999998925;0.549411624001424
4.219999999999892;0.5364634707025049
4.229999999999892;0.5236535396564689
4.239999999999892;0.5109771049052207
4.249999999999892;0.4984295915735907
4.259999999999891;0.48600656864914604
4.269999999999891;0.47370374213277894
4.279999999999891;0.46151694853678776
4.289999999999891;0.4494421487087791
4.299999999999891;0.4374754219611879
4.30999999999989;0.4256129604875851
4.31999999999989;0.41385106404819366
4.32999999999989;0.40218613490820015
4.33999999999989;0.3906146730135229
4.3499999999998895;0.37913327138968667
4.359999999999889;0.36772554573730226
4.369999999999889;0.35641554518435076
4.379999999999889;0.3451858085970628
4.389999999999889;0.33403326601817174
4.3999999999998884;0.32295491999467174
4.409999999999888;0.31194784209425397
4.419999999999888;0.3010091695642881
4.429999999999888;0.2901361021248858
4.439999999999888;0.2793258988880636
4.449999999999887;0.2685758753954773
4.459999999999887;0.2578834007676173
4.469999999999887;0.2472458949577435
4.479999999999887;0.2366608261041996
4.4899999999998865;0.22612570797508258
4.499999999999886;0.215638097499552
4.509999999999886;0.2051955923803561
4.519999999999886;0.19479582878241503
4.529999999999886;0.18443647909255317
4.5399999999998855;0.17411396195062953
4.549999999999885;0.1638289255520473
4.559999999999885;0.15357744258963868
4.569999999999885;0.14335732215048724
4.579999999999885;0.13316639760007934
4.589999999999884;0.1230025248016839
4.599999999999884;0.11286358037474697
4.609999999999884;0.10274745998907397
4.619999999999884;0.09265207669168256
4.6299999999998835;0.08257535926330577
4.639999999999883;0.07251525060161429
4.649999999999883;0.06246970612830492
4.659999999999883;0.0524366922172722
4.669999999999883;0.04241418464114363
4.6799999999998825;0.03240016703351005
4.689999999999882;0.022392629364230095
4.699999999999882;0.012389566425224364
4.709999999999882;0.0023889781123988337
4.719999999999882;-0.0076111410161870605
4.729999999999881;-0.01761278535636421
4.739999999999881;-0.02761795763738334
4.749999999999881;-0.037628661480671996
4.759999999999881;-0.047646904692392425
4.769999999999881;-0.05767470077497532
4.77999999999988;-0.06771407044837184
4.78999999999988;-0.07776704318360211
4.79999999999988;-0.08783565875121455
4.80999999999988;-0.09792196878731434
4.8199999999998795;-0.10802803837987207
4.829999999999879;-0.11815594767808306
4.839999999999879;-0.12830779352761687
4.849999999999879;-0.13848569113467485
4.859999999999879;-0.14869177576185846
4.869999999999878;-0.15892820445894976
4.879999999999878;-0.16919715783180878
4.889999999999878;-0.1795008418527123
4.899999999999878;-0.18984346122326176
4.909999999999878;-0.20022392473974057
4.919999999999877;-0.21064604204297252
4.929999999999877;-0.2211121617081081
4.939999999999877;-0.2316246698873577
4.949999999999877;-0.24218599260005125
4.9599999999998765;-0.2527985980974599
4.969999999999876;-0.2634649993074903
4.979999999999876;-0.2741877563646285
4.989999999999876;-0.2849694792307977
4.999999999999876;-0.29581283041309664
